drugName,avg_sentiment,avg_rating,review_count,avg_usefulness,top_side_effects,sentiment_rating_interaction
Quibron-T,0.3237,1.0,1,2.0,[],0.3237
Quillivant XR,-0.10038888888888889,4.888888888888889,9,8.11111111111111,[],-0.4907901234567902
Quinapril,0.3528,7.0,2,13.5,[],2.4696
Quinidine,-0.7717,8.0,1,0.0,"[('diarrhea', 1)]",-6.1736
Quinine,-0.565275,7.25,4,12.75,"[('pain', 2), ('diarrhea', 1)]",-4.09824375
Qutenza,-0.5106,1.0,1,5.0,"[('pain', 1)]",-0.5106
Qvar,-0.03712777777777777,4.888888888888889,18,15.166666666666666,"[('headache', 3), ('rash', 1), ('fatigue', 1)]",-0.18151358024691358
R-Tanna,0.3167,10.0,1,9.0,[],3.167
Rabeprazole,0.12091578947368421,8.105263157894736,19,19.57894736842105,"[('pain', 4), ('vomiting', 2), ('headache', 2)]",0.9800542936288088
"Rabies vaccine, human diploid cell",0.5586,10.0,1,0.0,"[('pain', 1)]",5.586
Racepinephrine,0.10671428571428573,8.142857142857142,7,5.857142857142857,"[('headache', 2)]",0.8689591836734695
RadiaPlexRx,0.0,4.0,1,0.0,[],0.0
Rajani,-0.513,8.0,1,4.0,"[('pain', 1)]",-4.104
Raloxifene,0.15445,5.5,2,83.0,"[('nausea', 1)]",0.849475
Raltegravir,-0.07782500000000002,9.25,4,4.75,"[('headache', 1)]",-0.7198812500000001
Ramelteon,-0.07533461538461537,5.6923076923076925,26,27.115384615384617,"[('insomnia', 5), ('headache', 2), ('pain', 2)]",-0.42882781065088754
Ramipril,-0.28969629629629634,6.407407407407407,27,37.407407407407405,"[('pain', 7), ('headache', 5), ('rash', 2)]",-1.8562021947873804
Ranexa,-0.20882222222222221,8.0,18,43.27777777777778,"[('pain', 10), ('constipation', 4), ('dizziness', 2)]",-1.6705777777777777
Ranibizumab,0.031975,6.5,4,34.25,"[('pain', 1)]",0.2078375
Ranitidine,-0.062174193548387095,7.967741935483871,31,32.83870967741935,"[('pain', 9), ('vomiting', 2), ('nausea', 2)]",-0.4953879292403746
Ranolazine,-0.1720583333333333,7.5,24,33.375,"[('pain', 10), ('constipation', 4), ('dizziness', 3)]",-1.2904375
Rapaflo,-0.22683409090909093,6.181818181818182,44,47.79545454545455,"[('dizziness', 4), ('headache', 3), ('pain', 3)]",-1.4022471074380167
Rasagiline,-0.05973333333333334,4.333333333333333,3,37.0,"[('headache', 1), ('dizziness', 1)]",-0.25884444444444443
Rayos,0.6705,10.0,1,52.0,[],6.705
Readi-Cat,0.5927,9.0,1,43.0,"[('nausea', 1), ('diarrhea', 1)]",5.3343
Rebetol,-0.5983,5.5,2,9.5,"[('fatigue', 2), ('anxiety', 1)]",-3.2906500000000003
Rebif,-0.25910000000000005,6.7272727272727275,11,15.909090909090908,"[('fever', 5), ('headache', 4), ('fatigue', 2)]",-1.7430363636363642
Rebif Rebidose,-0.6486,8.0,1,0.0,[],-5.1888
Reclast,-0.19103333333333333,6.722222222222222,18,73.0,"[('pain', 8), ('nausea', 2), ('diarrhea', 1)]",-1.2841685185185185
Reclipsen,-0.12884819277108434,5.759036144578313,83,5.9397590361445785,"[('pain', 17), ('weight gain', 17), ('headache', 15)]",-0.7420413993322688
RectiCare,-0.14725,5.5,2,6.5,"[('pain', 2)]",-0.8098749999999999
Rectiv,-0.54525,8.5,2,2.5,"[('headache', 2), ('pain', 2)]",-4.634625
Refresh Liquigel,-0.9117,1.0,1,0.0,"[('pain', 1)]",-0.9117
Refresh PM,-0.34,10.0,1,9.0,[],-3.4000000000000004
Regadenoson,-0.23296666666666668,6.333333333333333,3,5.0,"[('pain', 1)]",-1.4754555555555555
Regimex,-0.8906,7.0,1,6.0,[],-6.2341999999999995
Reglan,-0.2806958904109589,4.931506849315069,73,22.73972602739726,"[('nausea', 24), ('pain', 18), ('vomiting', 12)]",-1.3842537061362357
Relafen,0.0002888888888888817,8.444444444444445,9,75.77777777777777,"[('pain', 5), ('dizziness', 1)]",0.0024395061728394456
Relistor,-0.056118749999999995,7.625,16,23.25,"[('pain', 8), ('constipation', 4), ('nausea', 2)]",-0.42790546874999996
Relpax,0.14123283582089552,8.805970149253731,67,11.626865671641792,"[('pain', 25), ('headache', 20), ('nausea', 8)]",1.2436921363332591
Remeron,0.16423448275862068,7.7011494252873565,87,83.95402298850574,"[('anxiety', 37), ('insomnia', 19), ('weight gain', 13)]",1.264794292508918
Remeron SolTab,0.38553333333333334,9.333333333333334,3,20.333333333333332,"[('weight gain', 2), ('insomnia', 1), ('anxiety', 1)]",3.5983111111111112
Remicade,0.04058947368421053,7.355263157894737,76,26.69736842105263,"[('pain', 26), ('fever', 4), ('weight loss', 2)]",0.2985462603878117
Remodulin,-0.9648,4.0,1,0.0,"[('nausea', 1), ('dizziness', 1), ('pain', 1)]",-3.8592
Renvela,0.0258,4.0,1,7.0,[],0.1032
Repaglinide,0.49060000000000004,8.0,2,24.0,[],3.9248000000000003
Repatha,-0.23316499999999998,6.1,20,29.05,"[('pain', 9), ('weakness', 2), ('diarrhea', 2)]",-1.4223065
Reprexain,-0.1475,8.666666666666666,3,7.666666666666667,"[('pain', 3)]",-1.278333333333333
Requip,-0.26227105263157896,6.7105263157894735,38,32.23684210526316,"[('nausea', 7), ('pain', 5), ('vomiting', 5)]",-1.7599768005540166
Requip XL,0.9176,9.0,1,25.0,[],8.2584
Reserpine,-0.12824999999999998,9.5,2,11.0,[],-1.2183749999999998
Restasis,-0.14009545454545455,5.590909090909091,22,28.818181818181817,"[('pain', 4), ('headache', 1), ('dizziness', 1)]",-0.7832609504132232
Restoril,0.28476315789473683,8.263157894736842,19,60.473684210526315,"[('insomnia', 7), ('constipation', 1), ('anxiety', 1)]",2.3530429362880887
Retapamulin,0.5278499999999999,7.0,4,7.5,[],3.6949499999999995
Retin A Micro,0.9713,10.0,1,20.0,[],9.713000000000001
Retin-A,0.6944454545454546,8.863636363636363,22,41.95454545454545,"[('pain', 1), ('rash', 1)]",6.1553119834710746
Retisert,-0.8176,10.0,1,16.0,"[('pain', 1)]",-8.176
Retre-Gel,0.7609,10.0,1,23.0,[],7.609
Revatio,0.40605,9.5,2,31.5,[],3.857475
Revia,0.48725,9.25,4,119.5,[],4.5070625
Revlimid,-0.18568,5.8,5,23.2,"[('pain', 1)]",-1.0769440000000001
Rexulti,0.12634545454545454,6.863636363636363,66,37.86363636363637,"[('anxiety', 25), ('insomnia', 6), ('weight gain', 5)]",0.867189256198347
Reyataz,0.128,10.0,1,7.0,[],1.28
Rezira,0.7717,10.0,1,2.0,[],7.7170000000000005
Rheumatrex Dose Pack,0.3818,2.0,1,113.0,"[('nausea', 1), ('fatigue', 1), ('pain', 1)]",0.7636
Rhinocort,-0.04080000000000001,10.0,2,5.5,[],-0.4080000000000001
Rhinocort Aqua,0.8225,3.0,1,8.0,[],2.4675000000000002
Rho (d) immune globulin,0.0926,3.0,1,0.0,[],0.2778
Rhofade,-0.1530125,3.125,8,3.5,[],-0.4781640625
Ribavirin,-0.10765000000000001,5.75,4,13.25,"[('fatigue', 2), ('anxiety', 1), ('insomnia', 1)]",-0.6189875
Riboflavin,-0.3368333333333333,3.6666666666666665,3,14.666666666666666,"[('headache', 2), ('diarrhea', 1)]",-1.2350555555555554
Ridaura,0.31725000000000003,10.0,2,12.5,[],3.1725000000000003
Rifampin,-0.2834,6.0,4,5.75,"[('pain', 2), ('nausea', 1), ('vomiting', 1)]",-1.7004
Rifaximin,0.012649999999999995,6.642857142857143,28,36.92857142857143,"[('diarrhea', 8), ('pain', 6), ('nausea', 2)]",0.08403214285714282
Rilonacept,0.9515,10.0,2,5.5,"[('pain', 1)]",9.515
Riluzole,0.40195,7.5,2,19.0,[],3.0146249999999997
Riociguat,-0.5482,1.0,1,0.0,[],-0.5482
Risedronate,-0.33049,3.3,10,63.6,"[('pain', 3), ('diarrhea', 2), ('vomiting', 1)]",-1.090617
Risperdal,-0.0690904109589041,6.287671232876712,73,41.67123287671233,"[('weight gain', 9), ('anxiety', 8), ('pain', 2)]",-0.4344177894539312
Risperdal Consta,0.33311666666666667,7.0,6,30.333333333333332,"[('pain', 1), ('insomnia', 1), ('weight gain', 1)]",2.3318166666666666
Risperdal M-Tab,-0.6808,10.0,1,46.0,[],-6.808
Risperidone,0.006704268292682927,6.341463414634147,164,32.34146341463415,"[('anxiety', 25), ('weight gain', 25), ('pain', 7)]",0.042514872099940516
Ritalin,0.3103436363636364,7.4,55,41.07272727272727,"[('anxiety', 2), ('pain', 2), ('diarrhea', 1)]",2.2965429090909093
Ritalin LA,0.3861,9.0,7,16.571428571428573,"[('insomnia', 1)]",3.4749
Ritalin-SR,0.3015,9.0,2,20.0,[],2.7135
Rituxan,0.0684,7.909090909090909,11,68.72727272727273,"[('pain', 4), ('nausea', 1)]",0.5409818181818182
Rituximab,0.09780263157894736,8.289473684210526,38,33.1578947368421,"[('pain', 15), ('nausea', 4), ('headache', 4)]",0.8107323407202215
Rivaroxaban,-0.22069137931034483,6.517241379310345,58,30.379310344827587,"[('headache', 13), ('pain', 12), ('fatigue', 4)]",-1.4382989892984543
Rivastigmine,-0.269,7.125,8,28.375,"[('rash', 1), ('nausea', 1), ('headache', 1)]",-1.916625
Rizatriptan,0.045649999999999996,9.156862745098039,102,10.558823529411764,"[('pain', 33), ('headache', 29), ('nausea', 10)]",0.4180107843137254
Robaxin,-0.28588125,7.5,16,114.8125,"[('pain', 11), ('headache', 3), ('nausea', 1)]",-2.1441093749999998
Robaxin-750,-0.07184,6.2,10,97.4,"[('pain', 6), ('rash', 1), ('insomnia', 1)]",-0.445408
Robitussin CoughGels Long-Acting,0.9392,10.0,1,6.0,[],9.392
Rocaltrol,-0.8957,10.0,1,0.0,[],-8.957
Rocephin,-0.07111290322580645,8.741935483870968,31,18.580645161290324,"[('pain', 12), ('fever', 5), ('vomiting', 3)]",-0.6216644120707596
Roflumilast,-0.16834117647058822,7.588235294117647,17,40.94117647058823,"[('insomnia', 2), ('headache', 2), ('diarrhea', 2)]",-1.2774124567474046
Rogaine,0.09494444444444444,5.444444444444445,9,74.66666666666667,"[('headache', 1)]",0.5169197530864198
Rogaine Men's Extra Strength,-0.3612,1.0,1,31.0,"[('pain', 1)]",-0.3612
Rogaine Women's,0.5922666666666666,10.0,3,57.0,[],5.922666666666666
Rolapitant,-0.8135,10.0,1,7.0,"[('nausea', 1), ('vomiting', 1)]",-8.135
Romiplostim,0.9195,10.0,1,0.0,[],9.195
Ropinirole,0.07570705882352942,6.964705882352941,85,22.352941176470587,"[('nausea', 17), ('pain', 9), ('vomiting', 7)]",0.5272773979238755
Rosiglitazone,-0.39559999999999995,4.666666666666667,3,17.666666666666668,[],-1.8461333333333332
Rosuvastatin,-0.31415714285714286,6.685714285714286,35,68.05714285714286,"[('pain', 13), ('headache', 3), ('weakness', 2)]",-2.100364897959184
Rotigotine,-0.1787,9.25,12,25.583333333333332,"[('headache', 1), ('diarrhea', 1), ('rash', 1)]",-1.652975
Rowasa,0.017400000000000016,6.8,5,8.4,"[('nausea', 1), ('insomnia', 1)]",0.1183200000000001
Roxicet,-0.34478,8.6,10,21.6,"[('pain', 8), ('headache', 1)]",-2.965108
Roxicodone,-0.2266041666666667,9.041666666666666,24,57.583333333333336,"[('pain', 22), ('constipation', 1)]",-2.048879340277778
Roxicodone Intensol,-0.9446,10.0,1,22.0,[],-9.446
Royal jelly,0.9822,10.0,1,20.0,"[('headache', 1)]",9.822
Rozerem,-0.1649846153846154,5.538461538461538,26,36.46153846153846,"[('insomnia', 4), ('anxiety', 2), ('pain', 1)]",-0.9137609467455622
Rozex,-0.7506,1.0,1,23.0,[],-0.7506
Ruconest,0.6461,10.0,1,34.0,[],6.461
Rufinamide,-0.08919999999999999,10.0,4,9.5,[],-0.8919999999999999
Ruxolitinib,-0.17910000000000004,9.0,3,8.333333333333334,[],-1.6119000000000003
Rytary,-0.2633857142857143,3.7142857142857144,7,30.571428571428573,"[('pain', 2), ('anxiety', 1), ('nausea', 1)]",-0.9782897959183674
Rythmol SR,-0.152925,9.083333333333334,12,39.0,"[('anxiety', 1)]",-1.38906875
Ryzolt,-0.411375,6.75,4,20.0,"[('pain', 4)]",-2.77678125
S-adenosylmethionine,-0.63251,7.7,10,14.9,"[('pain', 4), ('dizziness', 2), ('vomiting', 2)]",-4.8703270000000005
SMZ-TMP DS,0.0034454545454545545,4.545454545454546,11,17.545454545454547,"[('pain', 3), ('vomiting', 1), ('diarrhea', 1)]",0.01566115702479343
Saccharomyces boulardii lyo,-0.023150000000000004,7.5,2,97.5,[],-0.17362500000000003
Sacubitril / valsartan,-0.1310625,3.625,8,43.75,"[('blurred vision', 1), ('pain', 1), ('dizziness', 1)]",-0.4751015625
Safyral,-0.13146764705882352,6.323529411764706,34,7.294117647058823,"[('weight gain', 9), ('pain', 3), ('anxiety', 2)]",-0.8313395328719723
Salicylic acid / sulfur,0.5176,10.0,2,3.5,[],5.175999999999999
Saliva substitutes,0.09696,9.2,5,14.6,"[('pain', 2), ('dry mouth', 1)]",0.8920319999999999
Salofalk,0.360175,7.5,4,0.75,[],2.7013125000000002
Salonpas Pain Patch,-0.3356666666666667,5.5,6,2.0,"[('pain', 5), ('rash', 1)]",-1.846166666666667
Salsalate,-0.4569,8.5,2,26.0,"[('pain', 1)]",-3.88365
Sanctura,0.6110857142857143,9.0,7,37.57142857142857,"[('fatigue', 1), ('weakness', 1), ('dry mouth', 1)]",5.499771428571429
Sanctura XR,0.36895,9.5,2,29.5,"[('pain', 1)]",3.505025
Sancuso,0.6532333333333333,9.0,3,6.333333333333333,"[('nausea', 1)]",5.8791
Sandostatin,-0.448725,7.75,4,10.0,"[('diarrhea', 1), ('fever', 1), ('nausea', 1)]",-3.47761875
Sansert,-0.6705,10.0,1,10.0,"[('headache', 1)]",-6.705
Saphris,0.1640818181818182,7.424242424242424,132,27.204545454545453,"[('anxiety', 17), ('weight gain', 15), ('pain', 7)]",1.2181831955922866
Sarafem,0.149925,9.083333333333334,12,59.833333333333336,"[('anxiety', 2), ('insomnia', 1), ('fatigue', 1)]",1.36181875
Sarna Sensitive,0.8992,10.0,1,3.0,[],8.992
Savaysa,-0.802,1.0,1,4.0,[],-0.802
Savella,-0.09388421052631579,7.059210526315789,152,47.69078947368421,"[('pain', 116), ('nausea', 26), ('headache', 23)]",-0.6627484072022161
Saw palmetto,-0.57175,1.5,2,37.5,"[('pain', 1)]",-0.857625
Saxagliptin,0.283175,6.5,8,30.125,"[('pain', 2), ('headache', 2), ('fever', 1)]",1.8406375000000001
Saxenda,0.12787813765182185,8.178137651821862,247,22.11740890688259,"[('nausea', 97), ('weight loss', 56), ('constipation', 32)]",1.0458050123752232
Schiff Move Free,0.8807,5.0,1,10.0,[],4.4035
Scopolamine,-0.024717543859649124,6.771929824561403,57,10.43859649122807,"[('nausea', 20), ('dry mouth', 17), ('blurred vision', 12)]",-0.16738547245306248
Scytera,0.7635,10.0,1,7.0,[],7.635
Seasonale,0.11653333333333332,5.777777777777778,18,7.166666666666667,"[('pain', 6), ('weight gain', 2), ('headache', 2)]",0.6733037037037036
Seasonique,0.04045370370370371,5.3765432098765435,162,8.012345679012345,"[('pain', 20), ('nausea', 17), ('weight gain', 17)]",0.21750108596250575
Secobarbital,-0.09990000000000004,10.0,2,35.0,"[('insomnia', 1)]",-0.9990000000000004
Seconal,0.5719,10.0,1,17.0,[],5.718999999999999
Seconal Sodium,-0.7717,10.0,1,53.0,"[('insomnia', 1)]",-7.7170000000000005
Sectral,0.4939,9.0,1,14.0,[],4.4451
Secukinumab,0.10420740740740742,6.592592592592593,27,17.925925925925927,"[('pain', 8), ('rash', 2), ('fatigue', 1)]",0.6869969821673526
Selegiline,0.019661111111111115,8.277777777777779,18,44.611111111111114,"[('insomnia', 4), ('anxiety', 3), ('weight gain', 1)]",0.16275030864197537
Selenium sulfide,-0.013559999999999994,8.8,5,39.8,[],-0.11932799999999996
Selexipag,-0.23920000000000002,3.5,4,6.5,"[('pain', 3), ('headache', 2), ('diarrhea', 1)]",-0.8372
Selzentry,0.9193,8.0,1,0.0,[],7.3544
Semprex-D,0.08400000000000002,10.0,2,8.0,[],0.8400000000000002
Senexon,-0.9877,6.0,1,0.0,"[('pain', 1), ('constipation', 1)]",-5.9262
Senna,-0.2681735294117647,5.735294117647059,34,14.176470588235293,"[('constipation', 14), ('pain', 14), ('diarrhea', 9)]",-1.5380540657439445
Senna Lax,-0.9476,1.0,1,15.0,"[('pain', 1)]",-0.9476
Senokot,-0.04343636363636363,5.181818181818182,11,21.272727272727273,"[('pain', 5), ('constipation', 4), ('diarrhea', 2)]",-0.22507933884297515
Senokot S,-0.39715,9.5,2,46.0,"[('pain', 1), ('constipation', 1)]",-3.772925
Sensipar,-0.05032500000000002,9.25,4,13.0,"[('pain', 1)]",-0.46550625000000023
Sensorcaine-MPF,-0.1744,10.0,1,6.0,[],-1.744
Septra,-0.047619999999999975,7.6,5,15.4,"[('nausea', 2), ('headache', 1), ('insomnia', 1)]",-0.3619119999999998
Septra DS,0.19369090909090908,6.818181818181818,11,17.636363636363637,"[('nausea', 2), ('pain', 2), ('vomiting', 1)]",1.3206198347107438
Serax,-0.06776666666666666,8.0,3,49.666666666666664,"[('anxiety', 2), ('pain', 1)]",-0.5421333333333332
Seroquel,0.021110222222222225,7.2,225,35.422222222222224,"[('insomnia', 47), ('anxiety', 43), ('weight gain', 35)]",0.15199360000000003
Seroquel XR,0.24358674698795182,7.590361445783133,83,36.89156626506024,"[('anxiety', 24), ('weight gain', 16), ('insomnia', 7)]",1.8489114530410802
Sertaconazole,0.0772,10.0,1,9.0,[],0.772
Sertraline,-0.1707289500509684,7.465851172273191,981,44.01936799184506,"[('anxiety', 525), ('nausea', 81), ('headache', 66)]",-1.2746369318789934
Serzone,-0.07678333333333333,9.666666666666666,6,60.833333333333336,"[('dry mouth', 2), ('constipation', 1)]",-0.7422388888888888
Sevelamer,0.38976666666666665,6.333333333333333,3,5.333333333333333,"[('diarrhea', 1)]",2.468522222222222
Sharobel,-0.11281666666666663,4.0,6,5.833333333333333,[],-0.45126666666666654
Sildenafil,0.4225537634408602,8.924731182795698,93,55.333333333333336,"[('headache', 25), ('anxiety', 8), ('pain', 4)]",3.771178748988322
Silenor,-0.013507317073170733,6.487804878048781,41,49.707317073170735,"[('insomnia', 6), ('headache', 4), ('weight gain', 1)]",-0.08763283759666866
Siliq,0.37245,10.0,2,9.5,[],3.7245
Silodosin,-0.20363250000000002,5.3,40,38.175,"[('pain', 4), ('diarrhea', 3), ('dizziness', 3)]",-1.0792522500000001
Silvadene,0.6242666666666666,10.0,3,35.666666666666664,[],6.242666666666667
Silver,0.9565,10.0,1,12.0,[],9.565
Silver sulfadiazine,0.37427419354838715,10.0,31,18.0,"[('pain', 6), ('rash', 2)]",3.7427419354838714
Simbrinza,0.7609,9.0,1,2.0,[],6.8481000000000005
Simcor,-0.22710000000000002,4.5,2,5.5,[],-1.0219500000000001
Simeprevir,-0.4767,9.0,1,0.0,[],-4.2903
Simethicone,-0.006624999999999992,9.0,4,41.0,"[('pain', 3)]",-0.05962499999999993
Simply Sleep,-0.2939333333333333,3.6666666666666665,3,8.333333333333334,[],-1.0777555555555556
Simponi,0.0019774193548387138,7.838709677419355,31,33.29032258064516,"[('pain', 18), ('diarrhea', 1)]",0.015500416233090564
Simponi Aria,-0.123025,4.5,4,8.75,"[('pain', 3), ('fatigue', 2), ('headache', 1)]",-0.5536125
Simvastatin,-0.4574815789473684,4.105263157894737,38,41.94736842105263,"[('pain', 20), ('weakness', 4), ('insomnia', 3)]",-1.8780822714681442
Sinemet,-0.08779999999999999,7.4,10,50.8,[],-0.64972
Sinemet CR,0.3597,8.0,1,45.0,[],2.8776
Sinequan,0.08170000000000002,9.0,2,47.5,"[('insomnia', 2), ('anxiety', 2)]",0.7353000000000002
Singulair,-0.13921666666666666,6.983333333333333,60,45.583333333333336,"[('anxiety', 7), ('headache', 3), ('fever', 1)]",-0.9721963888888888
Sitagliptin,-0.29629310344827586,5.275862068965517,29,44.241379310344826,"[('pain', 8), ('diarrhea', 4), ('nausea', 4)]",-1.5632015457788346
Sitavig,0.66636,8.8,5,7.8,[],5.863968
Skelaxin,0.03479714285714286,8.085714285714285,35,45.885714285714286,"[('pain', 25), ('headache', 1), ('weakness', 1)]",0.2813597551020408
Sklice,0.25651875,6.875,16,11.5625,"[('pain', 1)]",1.76356640625
Skyla,-0.15280285261489698,7.351822503961965,631,3.809825673534073,"[('pain', 476), ('weight gain', 39), ('nausea', 21)]",-1.123379450523783
Sleep Aid,-0.1492,8.0,2,15.0,[],-1.1936
Slippery elm,0.9707,10.0,1,53.0,"[('diarrhea', 1)]",9.707
Slow Fe,-0.7423,9.0,1,209.0,"[('pain', 1), ('constipation', 1)]",-6.6807
Sodium biphosphate / sodium phosphate,0.22221904761904762,9.19047619047619,21,12.047619047619047,"[('constipation', 6), ('pain', 6), ('diarrhea', 2)]",2.0422988662131516
Sodium chloride,-0.36934,5.6,5,1.6,"[('headache', 1)]",-2.068304
Sodium hyaluronate,-0.011706521739130435,6.4021739130434785,92,32.42391304347826,"[('pain', 72), ('fever', 3), ('headache', 3)]",-0.07494718809073725
Sodium hypochlorite,-0.6286,10.0,1,2.0,[],-6.2860000000000005
Sodium oxybate,0.055954545454545465,7.848484848484849,33,23.21212121212121,"[('pain', 5), ('nausea', 5), ('headache', 3)]",0.4391584022038568
Sodium polystyrene sulfonate,-0.5483,10.0,1,5.0,[],-5.4830000000000005
Sofosbuvir,-0.08657777777777778,7.0,18,10.444444444444445,"[('fatigue', 4), ('pain', 3), ('rash', 2)]",-0.6060444444444445
Sofosbuvir / velpatasvir,0.25086111111111115,8.11111111111111,36,18.083333333333332,"[('headache', 12), ('fatigue', 11), ('pain', 10)]",2.0347623456790127
Solaraze,-0.8402,1.0,1,21.0,"[('pain', 1)]",-0.8402
Solarcaine Burn Relief,0.0736,1.0,1,0.0,[],0.0736
Solarcaine First Aid Medicated Spray,0.7349,10.0,1,6.0,"[('pain', 1)]",7.349
Solifenacin,-0.15751020408163266,6.571428571428571,49,49.12244897959184,"[('dry mouth', 15), ('pain', 12), ('constipation', 9)]",-1.035067055393586
Solodyn,0.21917608695652174,7.1521739130434785,46,20.08695652173913,"[('headache', 4), ('nausea', 3), ('pain', 3)]",1.5675854914933838
Solu-Medrol,-0.12573333333333328,7.666666666666667,3,40.0,"[('pain', 2)]",-0.9639555555555552
Soma,-0.017194029850746275,9.507462686567164,67,73.97014925373135,"[('pain', 48), ('headache', 4), ('insomnia', 1)]",-0.1634715972376922
Soma Compound,-0.6265,9.666666666666666,3,14.0,"[('pain', 2)]",-6.056166666666666
Soma Compound with Codeine,0.75675,9.5,2,16.0,"[('pain', 1)]",7.189125000000001
Somatropin,0.67715,9.5,8,20.0,"[('pain', 1)]",6.432925
Sominex,0.4963416666666667,7.25,12,29.75,"[('insomnia', 1), ('anxiety', 1)]",3.5984770833333335
Somnote,0.6277666666666667,9.666666666666666,3,15.666666666666666,"[('insomnia', 2)]",6.068411111111111
Sonata,0.15288095238095237,7.142857142857143,21,45.285714285714285,"[('insomnia', 4), ('pain', 1), ('headache', 1)]",1.0920068027210883
Soolantra,0.18138285714285715,7.9714285714285715,35,12.82857142857143,"[('pain', 1)]",1.4458804897959185
Sorafenib,-0.17896,8.2,5,36.4,"[('rash', 3), ('insomnia', 1), ('pain', 1)]",-1.4674719999999999
Soriatane,0.24773333333333333,8.666666666666666,6,43.166666666666664,[],2.147022222222222
Sotalol,-0.16312777777777776,7.555555555555555,18,52.666666666666664,"[('pain', 3), ('anxiety', 2), ('nausea', 1)]",-1.2325209876543208
Sotalol Hydrochloride AF,-0.3417666666666666,10.0,3,106.66666666666667,[],-3.417666666666666
Sovaldi,-0.149875,6.833333333333333,24,15.916666666666666,"[('fatigue', 4), ('pain', 4), ('headache', 3)]",-1.0241458333333333
Spectazole,0.8402,9.0,1,27.0,[],7.5618
Spinosad,0.4846333333333333,10.0,3,15.0,[],4.846333333333333
Spiriva,0.06482272727272727,7.181818181818182,22,60.5,"[('dry mouth', 3), ('pain', 1), ('blurred vision', 1)]",0.465545041322314
Spiriva Respimat,0.3976,9.0,3,7.0,"[('pain', 1)]",3.5784000000000002
Spironolactone,0.1711677966101695,7.762711864406779,177,32.016949152542374,"[('pain', 21), ('weight gain', 15), ('headache', 6)]",1.3287262855501294
Sporanox,-0.15821666666666667,7.166666666666667,6,19.333333333333332,"[('pain', 2), ('constipation', 1), ('nausea', 1)]",-1.1338861111111112
Sprintec,-0.09238355437665782,6.220159151193634,377,8.005305039787798,"[('pain', 56), ('nausea', 55), ('weight gain', 46)]",-0.5746404111757629
Sprix,-0.19265000000000002,8.25,4,14.75,"[('pain', 4)]",-1.5893625000000002
Sprycel,-0.43392857142857144,8.857142857142858,7,10.714285714285714,"[('pain', 4), ('fatigue', 1), ('weight gain', 1)]",-3.8433673469387757
Sronyx,0.04332461538461538,5.723076923076923,65,6.523076923076923,"[('pain', 11), ('weight gain', 10), ('headache', 9)]",0.2479501065088757
St. john's wort,-0.18911842105263157,8.631578947368421,38,72.34210526315789,"[('anxiety', 14), ('headache', 3), ('insomnia', 2)]",-1.6323905817174515
Stadol,0.11435238095238094,8.142857142857142,21,22.38095238095238,"[('pain', 12), ('nausea', 4), ('headache', 3)]",0.9311551020408162
Stalevo,-0.027200000000000002,4.0,3,11.333333333333334,"[('insomnia', 1), ('fatigue', 1), ('diarrhea', 1)]",-0.10880000000000001
Stalevo 200,-0.0285,9.0,1,1.0,"[('pain', 1)]",-0.2565
Staxyn,0.3903214285714286,9.071428571428571,14,82.78571428571429,"[('headache', 4)]",3.5407729591836734
Stelara,0.28641428571428573,8.306122448979592,49,30.163265306122447,"[('pain', 6), ('headache', 2), ('anxiety', 1)]",2.3789921282798834
Stelazine,0.3112666666666667,6.666666666666667,3,25.333333333333332,"[('anxiety', 2), ('fatigue', 1)]",2.0751111111111116
Stendra,0.2818714285714286,7.642857142857143,14,41.214285714285715,"[('pain', 3), ('headache', 2)]",2.15430306122449
Stimate,0.2219,10.0,3,5.0,[],2.219
Stiolto Respimat,0.17558,8.6,5,28.2,[],1.509988
Stivarga,0.4588,10.0,1,0.0,"[('fatigue', 1)]",4.588
Strattera,-0.08848630136986302,5.6438356164383565,146,35.54794520547945,"[('anxiety', 30), ('nausea', 20), ('dry mouth', 20)]",-0.49940213923813104
Stribild,0.29156521739130437,9.543478260869565,46,18.565217391304348,"[('diarrhea', 7), ('headache', 7), ('nausea', 5)]",2.782546313799622
Striverdi Respimat,0.15375,5.5,2,3.0,[],0.845625
Stromectol,0.4895,8.5,2,121.0,"[('rash', 1)]",4.16075
Sublimaze,-0.4101,8.0,2,10.0,"[('pain', 2), ('nausea', 1), ('constipation', 1)]",-3.2808
Suboxone,0.1855004329004329,9.012987012987013,231,38.493506493506494,"[('pain', 78), ('headache', 13), ('constipation', 9)]",1.6719129926350704
Subsys,0.09682500000000002,9.0,4,15.5,"[('pain', 3)]",0.8714250000000002
Subutex,0.12535714285714286,9.047619047619047,42,49.61904761904762,"[('pain', 18), ('sweating', 2), ('rash', 1)]",1.1341836734693878
Succinylcholine,-0.5785,2.8333333333333335,6,6.166666666666667,"[('pain', 4)]",-1.6390833333333334
Sucralfate,-0.11828181818181817,7.318181818181818,22,47.63636363636363,"[('pain', 13), ('constipation', 4), ('diarrhea', 2)]",-0.8656078512396693
Sudafed 24-Hour,0.7722,4.0,2,28.5,[],3.0888
Sudafed Congestion,0.67455,9.5,4,31.75,"[('nausea', 1), ('fever', 1)]",6.408225
Sudafed PE Severe Cold,-0.0827,5.0,2,1.5,[],-0.4135
