drugName,avg_sentiment,avg_rating,review_count,avg_usefulness,demand,demand_scaled,effectiveness_score,sentiment_per_review,engagement_score,popularity,top_side_effects,sentiment_rating_proxy,sentiment_usefulness,rating_variation_proxy,insights,actions
Sitavig,0.66636,8.8,5,7.8,137.236,0.0157444141129331,8.8,0.1110599999999999,39.0,medium,[],3.3318,5.197608,0.5681818181818181,[],[]
Skelaxin,0.0347971428571428,8.085714285714285,35,45.885714285714286,285.25114285714284,0.0261148893088596,8.085714285714285,0.0009665873015872,1606.0,high,"[('pain', 25), ('headache', 1), ('weakness', 1)]",1.217899999999998,1.596691755102038,0.7464960390006093,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Sklice,0.25651875,6.875,16,11.5625,159.77687500000002,0.017323709180787,6.875,0.0150893382352941,185.0,high,"[('pain', 1)]",4.1043,2.965998046875,1.27363184079602,[],[]
Skyla,-0.1528028526148969,7.351822503961965,631,3.809825673534073,3191.3393660855786,0.229725920277845,7.351822503961965,-0.0002417766655299,2404.0,high,"[('pain', 476), ('weight gain', 39), ('nausea', 21)]",-96.41859999999994,-0.5821522308814773,131.18978583196045,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Sleep Aid,-0.1492,8.0,2,15.0,31.08,0.0083067415637041,8.0,-0.0497333333333333,30.0,low,[],-0.2984,-2.238,0.125,['Negative patient sentiment detected'],['Investigate patient complaints']
Slippery elm,0.9707,10.0,1,53.0,235.07,0.022599017302402,10.0,0.48535,53.0,low,"[('diarrhea', 1)]",0.9707,51.4471,0.0185185185185185,['High market demand'],['Increase production and distribution']
Slow Fe,-0.7423,9.0,1,209.0,386.77,0.0332276668909135,9.0,-0.37115,209.0,low,"[('pain', 1), ('constipation', 1)]",-0.7423,-155.14069999999998,0.0047619047619047,"['Negative patient sentiment detected', 'High market demand']","['Investigate patient complaints', 'Increase production and distribution']"
Sodium biphosphate / sodium phosphate,0.2222190476190476,9.19047619047619,21,12.047619047619047,166.31714285714287,0.0177819439551349,9.19047619047619,0.0101008658008658,253.0,high,"[('constipation', 6), ('pain', 6), ('diarrhea', 2)]",4.6666,2.677210430839002,1.6094890510948905,['Multiple side effects reported'],['Review drug safety profile']
Sodium chloride,-0.36934,5.6,5,1.6,27.266,0.0080395189563832,5.6,-0.0615566666666666,8.0,medium,"[('headache', 1)]",-1.8467,-0.590944,1.923076923076923,['Negative patient sentiment detected'],['Investigate patient complaints']
Sodium hyaluronate,-0.0117065217391304,6.4021739130434785,92,32.42391304347826,564.6771739130435,0.045692485683294,6.4021739130434785,-0.0001258765778401,2982.9999999999995,high,"[('pain', 72), ('fever', 3), ('headache', 3)]",-1.0769999999999968,-0.3795712429111519,2.7525203252032524,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Sodium hypochlorite,-0.6286,10.0,1,2.0,-39.86000000000001,0.003336429092979,10.0,-0.3143,2.0,low,[],-0.6286,-1.2572,0.3333333333333333,['Negative patient sentiment detected'],['Investigate patient complaints']
Sodium oxybate,0.0559545454545454,7.848484848484849,33,23.21212121212121,251.01969696969695,0.023716510645407,7.848484848484849,0.0016457219251336,766.0,high,"[('pain', 5), ('nausea', 5), ('headache', 3)]",1.8464999999999985,1.298823691460054,1.362953692115144,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Sodium polystyrene sulfonate,-0.5483,10.0,1,5.0,-11.829999999999998,0.0053003120723196,10.0,-0.27415,5.0,low,[],-0.5483,-2.7415000000000003,0.1666666666666666,['Negative patient sentiment detected'],['Investigate patient complaints']
Sofosbuvir,-0.0865777777777777,7.0,18,10.444444444444445,136.23111111111112,0.0156740079700498,7.0,-0.0045567251461988,188.0,high,"[('fatigue', 4), ('pain', 3), ('rash', 2)]",-1.5583999999999985,-0.904256790123456,1.5728155339805825,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Sofosbuvir / velpatasvir,0.2508611111111111,8.11111111111111,36,18.083333333333332,271.25277777777774,0.0251341133217756,8.11111111111111,0.00678003003003,651.0,high,"[('headache', 12), ('fatigue', 11), ('pain', 10)]",9.031,4.536405092592592,1.88646288209607,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Solaraze,-0.8402,1.0,1,21.0,6.980000000000004,0.0066182085704073,1.0,-0.4201,21.0,low,"[('pain', 1)]",-0.8402,-17.644199999999998,0.0454545454545454,['Negative patient sentiment detected'],['Investigate patient complaints']
Solarcaine Burn Relief,0.0736,1.0,1,0.0,49.36,0.0095875043486612,1.0,0.0368,0.0,low,[],0.0736,0.0,1.0,['Underrated drug opportunity'],['Increase marketing efforts']
Solarcaine First Aid Medicated Spray,0.7349,10.0,1,6.0,138.49,0.0158322738794723,10.0,0.36745,6.0,low,"[('pain', 1)]",0.7349,4.4094,0.1428571428571428,[],[]
Solifenacin,-0.1575102040816326,6.571428571428571,49,49.12244897959184,330.49387755102043,0.0292847586133237,6.571428571428571,-0.0031502040816326,2407.0,high,"[('dry mouth', 15), ('pain', 12), ('constipation', 9)]",-7.717999999999997,-7.737286963765095,0.9776058631921823,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Solodyn,0.2191760869565217,7.1521739130434785,46,20.08695652173913,332.0915217391304,0.0293966953321276,7.1521739130434785,0.0046633209990749,924.0,high,"[('headache', 4), ('nausea', 3), ('pain', 3)]",10.082099999999995,4.4025805293005655,2.1814432989690724,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Solu-Medrol,-0.1257333333333332,7.666666666666667,3,40.0,129.42666666666668,0.0151972640304025,7.666666666666667,-0.0314333333333333,120.0,medium,"[('pain', 2)]",-0.3771999999999996,-5.029333333333328,0.073170731707317,['Negative patient sentiment detected'],['Investigate patient complaints']
Soma,-0.0171940298507462,9.507462686567164,67,73.97014925373135,504.2208955223881,0.0414567005914036,9.507462686567164,-0.000252853380158,4956.0,high,"[('pain', 48), ('headache', 4), ('insomnia', 1)]",-1.1519999999999953,-1.2718449543328083,0.8936890304598845,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Soma Compound,-0.6265,9.666666666666666,3,14.0,1.3500000000000083,0.0062237504479069,9.666666666666666,-0.156625,42.0,medium,"[('pain', 2)]",-1.8794999999999995,-8.770999999999999,0.2,['Negative patient sentiment detected'],['Investigate patient complaints']
Soma Compound with Codeine,0.75675,9.5,2,16.0,160.675,0.0173866350602312,9.5,0.25225,32.0,low,"[('pain', 1)]",1.5135,12.108,0.1176470588235294,[],[]
Somatropin,0.67715,9.5,8,20.0,177.715,0.0185805189691846,9.5,0.0752388888888889,160.0,medium,"[('pain', 1)]",5.4172,13.543,0.3809523809523809,[],[]
Sominex,0.4963416666666667,7.25,12,29.75,205.13416666666663,0.0205016047602789,7.25,0.0381801282051282,357.0,medium,"[('insomnia', 1), ('anxiety', 1)]",5.9561,14.766164583333332,0.3902439024390244,[],[]
Somnote,0.6277666666666667,9.666666666666666,3,15.666666666666666,140.11,0.0159457769271545,9.666666666666666,0.1569416666666666,47.0,medium,"[('insomnia', 2)]",1.8833,9.835011111111111,0.18,[],[]
Sonata,0.1528809523809523,7.142857142857143,21,45.285714285714285,243.8595238095238,0.0232148430678688,7.142857142857143,0.0069491341991341,951.0,high,"[('insomnia', 4), ('pain', 1), ('headache', 1)]",3.2104999999999984,6.923323129251697,0.4537037037037037,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Soolantra,0.1813828571428571,7.9714285714285715,35,12.82857142857143,227.79542857142857,0.0220893345692386,7.9714285714285715,0.0050384126984126,449.0,high,"[('pain', 1)]",6.348399999999998,2.3268829387755097,2.53099173553719,['High market demand'],['Increase production and distribution']
Sorafenib,-0.17896,8.2,5,36.4,104.904,0.0134791174847475,8.2,-0.0298266666666666,182.0,medium,"[('rash', 3), ('insomnia', 1), ('pain', 1)]",-0.8948,-6.514144,0.1336898395721925,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Soriatane,0.2477333333333333,8.666666666666666,6,43.166666666666664,149.10666666666663,0.0165761158689121,8.666666666666666,0.0353904761904761,259.0,medium,[],1.4863999999999995,10.69382222222222,0.1358490566037735,[],[]
Sotalol,-0.1631277777777777,7.555555555555555,18,52.666666666666664,203.02055555555555,0.0203535175363739,7.555555555555555,-0.0085856725146198,948.0,high,"[('pain', 3), ('anxiety', 2), ('nausea', 1)]",-2.936299999999999,-8.591396296296292,0.3354037267080745,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Sotalol Hydrochloride AF,-0.3417666666666666,10.0,3,106.66666666666669,209.1566666666667,0.0207834356302181,10.0,-0.0854416666666666,320.00000000000006,medium,[],-1.0253,-36.45511111111111,0.0278637770897832,['Negative patient sentiment detected'],['Investigate patient complaints']
Sovaldi,-0.149875,6.833333333333333,24,15.916666666666666,171.84583333333333,0.0181693039667023,6.833333333333333,-0.005995,382.0,high,"[('fatigue', 4), ('pain', 4), ('headache', 3)]",-3.5970000000000004,-2.3855104166666665,1.4187192118226604,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Spectazole,0.8402,9.0,1,27.0,168.01999999999998,0.0179012522733335,9.0,0.4201,27.0,low,[],0.8402,22.6854,0.0357142857142857,[],[]
Spinosad,0.4846333333333333,10.0,3,15.0,93.46333333333334,0.012677543080931,10.0,0.1211583333333333,45.0,medium,[],1.4539,7.2695,0.1875,[],[]
Spiriva,0.0648227272727272,7.181818181818182,22,60.5,280.48227272727274,0.025780765053464,7.181818181818182,0.0028183794466403,1331.0,high,"[('dry mouth', 3), ('pain', 1), ('blurred vision', 1)]",1.4260999999999984,3.9217749999999953,0.3577235772357723,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Spiriva Respimat,0.3976,9.0,3,7.0,91.76,0.0125582013991088,9.0,0.0994,21.0,medium,"[('pain', 1)]",1.1928,2.7832,0.375,[],[]
Spironolactone,0.1711677966101695,7.762711864406779,177,32.016949152542374,1012.1506779661016,0.0770440946135732,7.762711864406779,0.0009616168348885,5667.0,high,"[('pain', 21), ('weight gain', 15), ('headache', 6)]",30.296700000000005,5.480270640620512,5.36088295687885,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Sporanox,-0.1582166666666666,7.166666666666667,6,19.333333333333332,92.845,0.012634220415612,7.166666666666667,-0.0226023809523809,116.0,medium,"[('pain', 2), ('constipation', 1), ('nausea', 1)]",-0.9492999999999996,-3.058855555555554,0.2950819672131147,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Sprintec,-0.0923835543766578,6.220159151193634,377,8.005305039787798,1934.7722546419095,0.1416862926444708,6.220159151193634,-0.0002444009375043,3018.0,high,"[('pain', 56), ('nausea', 55), ('weight gain', 46)]",-34.82859999999999,-0.7395585334449687,41.864212076583215,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Sprix,-0.19265,8.25,4,14.75,36.235,0.0086679194716064,8.25,-0.0385299999999999,59.0,medium,"[('pain', 4)]",-0.7706,-2.8415874999999997,0.2539682539682539,['Negative patient sentiment detected'],['Investigate patient complaints']
Sprycel,-0.4339285714285714,8.857142857142858,7,10.714285714285714,46.03571428571429,0.0093545928919095,8.857142857142858,-0.0542410714285714,75.0,medium,"[('pain', 4), ('fatigue', 1), ('weight gain', 1)]",-3.0374999999999996,-4.64923469387755,0.5975609756097562,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Sronyx,0.0433246153846153,5.723076923076923,65,6.523076923076923,358.3786153846154,0.0312384640009361,5.723076923076923,0.0006564335664335,424.0,high,"[('pain', 11), ('weight gain', 10), ('headache', 9)]",2.8160999999999947,0.2826097988165675,8.640081799591002,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
St. john's wort,-0.1891184210526315,8.631578947368421,38,72.34210526315789,318.77236842105265,0.0284635073727768,8.631578947368421,-0.0048491902834008,2749.0,high,"[('anxiety', 14), ('headache', 3), ('insomnia', 2)]",-7.186499999999997,-13.681224722991685,0.5181198421241479,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Stadol,0.1143523809523809,8.142857142857142,21,22.38095238095238,195.1971428571429,0.0198053810027039,8.142857142857142,0.0051978354978354,470.0,high,"[('pain', 12), ('nausea', 4), ('headache', 3)]",2.401399999999999,2.559315192743763,0.8981670061099797,['Multiple side effects reported'],['Review drug safety profile']
Stalevo,-0.0272,4.0,3,11.333333333333334,65.94666666666667,0.0107496260878929,4.0,-0.0068,34.0,medium,"[('insomnia', 1), ('fatigue', 1), ('diarrhea', 1)]",-0.0815999999999999,-0.3082666666666667,0.2432432432432432,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Stalevo 200,-0.0285,9.0,1,1.0,4.15,0.0064199285550119,9.0,-0.01425,1.0,low,"[('pain', 1)]",-0.0285,-0.0285,0.5,['Negative patient sentiment detected'],['Investigate patient complaints']
Staxyn,0.3903214285714286,9.071428571428571,14,82.78571428571429,304.60357142857146,0.0274707903106553,9.071428571428571,0.0260214285714285,1159.0,high,"[('headache', 4)]",5.4645,32.313038265306126,0.1670929241261722,['High market demand'],['Increase production and distribution']
Stelara,0.2864142857142857,8.306122448979592,49,30.163265306122447,378.96795918367343,0.0326810277484481,8.306122448979592,0.0057282857142857,1478.0,high,"[('pain', 6), ('headache', 2), ('anxiety', 1)]",14.034299999999998,8.639190087463556,1.572364112639162,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Stelazine,0.3112666666666667,6.666666666666667,3,25.333333333333332,133.79333333333332,0.0155032084593401,6.666666666666667,0.0778166666666666,76.0,medium,"[('anxiety', 2), ('fatigue', 1)]",0.9338,7.885422222222222,0.1139240506329114,[],[]
Stendra,0.2818714285714286,7.642857142857143,14,41.214285714285715,191.6157142857143,0.0195544531891772,7.642857142857143,0.0187914285714285,577.0,high,"[('pain', 3), ('headache', 2)]",3.9462000000000006,11.617129591836736,0.3316412859560068,[],[]
Stimate,0.2219,10.0,3,5.0,50.19,0.0096456571446959,10.0,0.055475,15.0,medium,[],0.6657,1.1095,0.5,['Underrated drug opportunity'],['Increase marketing efforts']
Stiolto Respimat,0.17558,8.6,5,28.2,141.958,0.0160752544778438,8.6,0.0292633333333333,141.0,medium,[],0.8779000000000001,4.9513560000000005,0.1712328767123287,[],[]
Stivarga,0.4588,10.0,1,0.0,88.88,0.0123564182032293,10.0,0.2294,0.0,low,"[('fatigue', 1)]",0.4588,0.0,1.0,[],[]
Strattera,-0.088486301369863,5.6438356164383565,146,35.54794520547945,832.2472602739725,0.064439411776228,5.6438356164383565,-0.0006019476283664,5190.0,high,"[('anxiety', 30), ('nausea', 20), ('dry mouth', 20)]",-12.919,-3.1455061925314314,3.994752623688156,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Stribild,0.2915652173913043,9.543478260869565,46,18.565217391304348,296.2869565217391,0.0268880982499611,9.543478260869565,0.0062035152636447,854.0,high,"[('diarrhea', 7), ('headache', 7), ('nausea', 5)]",13.412,5.412971644612476,2.351111111111111,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Striverdi Respimat,0.15375,5.5,2,3.0,75.375,0.011410209154496,5.5,0.05125,6.0,low,[],0.3075,0.46125,0.5,[],[]
Stromectol,0.4895,8.5,2,121.0,302.95,0.0273549351275053,8.5,0.1631666666666666,242.0,low,"[('rash', 1)]",0.979,59.2295,0.0163934426229508,['High market demand'],['Increase production and distribution']
Sublimaze,-0.4101,8.0,2,10.0,25.989999999999995,0.0079501177904311,8.0,-0.1367,20.0,low,"[('pain', 2), ('nausea', 1), ('constipation', 1)]",-0.8202,-4.101,0.1818181818181818,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Suboxone,0.1855004329004329,9.012987012987011,231,38.493506493506494,1278.5370562770563,0.0957080858477182,9.012987012987011,0.0007995708314673,8892.0,high,"[('pain', 78), ('headache', 13), ('constipation', 9)]",42.8506,7.140562118401079,5.849062808286748,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Subsys,0.096825,9.0,4,15.5,95.6825,0.01283302590808,9.0,0.019365,62.0,medium,"[('pain', 3)]",0.3873,1.5007875,0.2424242424242424,[],[]
Subutex,0.1253571428571428,9.047619047619047,42,49.61904761904762,333.7738095238095,0.0295145624868434,9.047619047619047,0.0029152823920265,2084.0,high,"[('pain', 18), ('sweating', 2), ('rash', 1)]",5.264999999999998,6.220102040816324,0.8297271872060207,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Succinylcholine,-0.5785,2.8333333333333335,6,6.166666666666667,0.4833333333333325,0.0061630286528505,2.8333333333333335,-0.0826428571428571,37.0,medium,"[('pain', 4)]",-3.471,-3.567416666666667,0.8372093023255813,['Negative patient sentiment detected'],['Investigate patient complaints']
Sucralfate,-0.1182818181818181,7.318181818181818,22,47.63636363636363,213.44454545454545,0.0210838598959688,7.318181818181818,-0.0051426877470355,1048.0,high,"[('pain', 13), ('constipation', 4), ('diarrhea', 2)]",-2.602199999999998,-5.634515702479335,0.4523364485981309,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Sudafed 24-Hour,0.7722,4.0,2,28.5,180.22,0.0187560283114339,4.0,0.2574,57.0,low,[],1.5444,22.0077,0.0677966101694915,[],[]
Sudafed Congestion,0.67455,9.5,4,31.75,187.955,0.0192979703323116,9.5,0.13491,127.0,medium,"[('nausea', 1), ('fever', 1)]",2.6982,21.4169625,0.1221374045801526,[],[]
Sudafed PE Severe Cold,-0.0827,5.0,2,1.5,29.73,0.0082121556906357,5.0,-0.0275666666666666,3.0,low,[],-0.1654,-0.12405,0.8,['Negative patient sentiment detected'],['Investigate patient complaints']
Sulfacetamide sodium,0.3546999999999999,10.0,2,10.0,95.47,0.0128181373910229,10.0,0.1182333333333333,20.0,low,[],0.7093999999999998,3.546999999999999,0.1818181818181818,[],[]
Sulfacetamide sodium / sulfur,0.430555,7.2,20,15.05,195.1555,0.019802463353815,7.2,0.020502619047619,301.0,high,"[('pain', 2), ('rash', 1)]",8.6111,6.479852750000001,1.2461059190031152,[],[]
Sulfamethoxazole / trimethoprim,-0.2534699724517906,5.5013774104683195,363,16.674931129476583,1830.0028650137745,0.134345771023115,5.5013774104683195,-0.0006963460781642,6053.0,high,"[('pain', 85), ('headache', 76), ('nausea', 73)]",-92.0096,-4.226594334023935,20.53756234413965,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Sulfasalazine,-0.0766642857142857,5.714285714285714,28,38.67857142857143,222.69071428571428,0.0217316798599946,5.714285714285714,-0.0026435960591133,1083.0,high,"[('pain', 12), ('headache', 8), ('nausea', 3)]",-2.1465999999999994,-2.965265051020408,0.7056705670567056,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Sulfatrim,-0.8977,10.0,1,12.0,-46.77000000000001,0.0028522895500877,10.0,-0.44885,12.0,low,"[('headache', 1), ('pain', 1)]",-0.8977,-10.7724,0.0769230769230769,['Negative patient sentiment detected'],['Investigate patient complaints']
Sulfazine,-0.4322000000000001,4.666666666666667,3,56.0,99.78,0.0131201115487453,4.666666666666667,-0.10805,168.0,medium,"[('pain', 2), ('headache', 1), ('diarrhea', 1)]",-1.2966000000000002,-24.20320000000001,0.0526315789473684,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Sulindac,-0.2873,7.625,8,10.625,73.52,0.0112802411585389,7.625,-0.0319222222222222,85.0,medium,"[('pain', 7)]",-2.2984,-3.0525625,0.6881720430107527,['Negative patient sentiment detected'],['Investigate patient complaints']
Sumatriptan,-0.0428977777777777,8.094444444444445,180,9.066666666666666,953.8435555555556,0.0729588871474153,8.094444444444445,-0.0002370042971147,1632.0,high,"[('headache', 83), ('pain', 75), ('nausea', 22)]",-7.721599999999986,-0.3889398518518511,17.880794701986755,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Sumavel DosePro,-0.0459826086956522,8.173913043478262,23,7.826086956521739,150.05391304347825,0.0166424833693282,8.173913043478262,-0.0019159420289855,180.0,high,"[('pain', 14), ('headache', 8), ('nausea', 6)]",-1.0576000000000003,-0.3598638941398868,2.605911330049261,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Sunitinib,-0.0387222222222222,9.0,9,71.11111111111111,218.35,0.0214275537485463,9.0,-0.0038722222222222,640.0,medium,"[('pain', 2), ('diarrhea', 1), ('fatigue', 1)]",-0.3484999999999998,-2.753580246913579,0.1248073959938366,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Supartz,0.2831777777777777,6.555555555555555,9,30.444444444444443,183.20666666666665,0.0189652849590126,6.555555555555555,0.0283177777777777,274.0,medium,"[('pain', 6)]",2.548599999999999,8.621190123456786,0.2862190812720848,[],[]
Supprelin LA,0.91,9.0,1,13.0,163.0,0.017549532952738,9.0,0.455,13.0,low,[],0.91,11.83,0.0714285714285714,[],[]
Suprax,-0.06425,10.0,2,5.0,58.575,0.0102331405118658,10.0,-0.0214166666666666,10.0,low,[],-0.1285,-0.32125,0.3333333333333333,['Negative patient sentiment detected'],['Investigate patient complaints']
Suprep Bowel Prep Kit,0.0741956803455723,7.483801295896328,463,15.725701943844491,2374.8709719222466,0.1725211973928301,7.483801295896328,0.0001599044835033,7280.999999999999,high,"[('nausea', 101), ('headache', 46), ('pain', 40)]",34.35259999999998,1.1667791546352309,27.681947314049587,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Sustiva,-0.09955,7.5,2,0.5,2.045,0.0062724446566347,7.5,-0.0331833333333333,1.0,low,"[('nausea', 1), ('dizziness', 1), ('anxiety', 1)]",-0.1991,-0.049775,1.3333333333333333,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Sutent,0.0071333333333333,6.777777777777778,9,53.888888888888886,188.4911111111111,0.0193355322119458,6.777777777777778,0.0007133333333333,485.0,medium,"[('diarrhea', 3), ('fatigue', 1), ('vomiting', 1)]",0.0641999999999997,0.3844074074074056,0.1639676113360324,['Multiple side effects reported'],['Review drug safety profile']
Suvorexant,-0.0418202797202797,3.965034965034965,143,24.46853146853147,795.755034965035,0.0618826347458146,3.965034965034965,-0.0002904186091686,3499.0,high,"[('insomnia', 44), ('headache', 10), ('anxiety', 7)]",-5.980299999999997,-1.0232808303584522,5.614772103239978,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Symax Duotab,-0.2027999999999999,7.5,2,39.0,101.72,0.0132560349515252,7.5,-0.0675999999999999,78.0,low,"[('pain', 1), ('constipation', 1)]",-0.4055999999999998,-7.909199999999996,0.05,['Negative patient sentiment detected'],['Investigate patient complaints']
Symbicort,0.0180377777777777,7.2,45,36.46666666666667,314.7371111111111,0.0281807826796532,7.2,0.0003921256038647,1641.0,high,"[('anxiety', 5), ('pain', 3), ('headache', 2)]",0.8116999999999965,0.6577776296296268,1.2010676156583628,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Symbyax,0.2991777777777777,8.851851851851851,27,32.407407407407405,260.7325925925926,0.0243970311731957,8.851851851851851,0.0106849206349206,874.9999999999999,high,"[('weight gain', 8), ('anxiety', 6), ('pain', 2)]",8.077799999999998,9.69557613168724,0.8082039911308204,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Symlin,-0.4019,10.0,1,4.0,-24.19,0.0044343258566703,10.0,-0.20095,4.0,low,"[('nausea', 1)]",-0.4019,-1.6076,0.2,['Negative patient sentiment detected'],['Investigate patient complaints']
SymlinPen 60,0.0,10.0,1,3.0,51.0,0.009702408668537,10.0,0.0,3.0,low,[],0.0,0.0,0.25,[],[]
Symmetrel,0.0691,6.5,2,18.0,71.91,0.0111674387469535,6.5,0.0230333333333333,36.0,low,[],0.1382,1.2437999999999998,0.1052631578947368,[],[]
Synalar,0.8755,10.0,1,26.0,160.55,0.0173778771090211,10.0,0.43775,26.0,low,[],0.8755,22.763,0.037037037037037,[],[]
Synjardy,-0.7165,10.0,1,10.0,-36.650000000000006,0.003561333280053,10.0,-0.35825,10.0,low,"[('pain', 1)]",-0.7165,-7.165,0.0909090909090909,['Negative patient sentiment detected'],['Investigate patient complaints']
Synthroid,-0.1458945454545454,7.163636363636364,55,77.12727272727273,454.6650909090909,0.037984642039581,7.163636363636364,-0.0026052597402597,4242.0,high,"[('fatigue', 7), ('pain', 4), ('anxiety', 3)]",-8.024199999999997,-11.25244839669421,0.7039795205957645,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Synvisc,-0.1616692307692308,7.076923076923077,13,16.615384615384617,93.06384615384616,0.0126495535671151,7.076923076923077,-0.0115478021978022,216.00000000000003,medium,"[('pain', 10)]",-2.1017,-2.6861964497041426,0.7379912663755458,['Negative patient sentiment detected'],['Investigate patient complaints']
Synvisc-One,-0.1717117647058823,6.411764705882353,51,34.254901960784316,307.3386274509804,0.0276624182082633,6.411764705882353,-0.0033021493212669,1747.0000000000002,high,"[('pain', 45)]",-8.757299999999997,-5.881969665513263,1.446607341490545,"['Negative patient sentiment detected', 'High market demand']","['Investigate patient complaints', 'Increase production and distribution']"
Systane,0.04064,2.8,5,22.0,78.064,0.0115986102009265,2.8,0.0067733333333333,110.0,medium,"[('diarrhea', 1)]",0.2032,0.8940800000000001,0.217391304347826,[],[]
Systane Balance,0.8217,9.5,2,11.0,135.17000000000002,0.0155996626953334,9.5,0.2739,22.0,low,[],1.6434,9.0387,0.1666666666666666,[],[]
Systane Ultra,-0.1594,3.0,3,4.0,11.060000000000002,0.0069040680979032,3.0,-0.03985,12.0,medium,[],-0.4781999999999999,-0.6376,0.6,['Negative patient sentiment detected'],['Investigate patient complaints']
Taclonex,0.4851833333333333,7.888888888888889,18,13.0,203.51833333333332,0.0203883936443037,7.888888888888889,0.0255359649122807,234.0,high,[],8.7333,6.307383333333333,1.2857142857142858,[],[]
Tacrolimus,0.1088633333333333,7.766666666666667,30,15.8,226.4863333333333,0.0219976146314423,7.766666666666667,0.0035117204301075,474.0,high,"[('pain', 3), ('rash', 2)]",3.265899999999999,1.720040666666666,1.7857142857142856,['High market demand'],['Increase production and distribution']
